,-4,-2,0,2,4,6,8,10,
0,68.40000001589456,80.39999996821085,85.60000001589458,89.2,91.06666666666666,92.4,92.13333333333334,92.26666666666667,92.0
1,66.26666669845581,77.20000001589457,86.13333328564961,90.93333328564962,90.8,91.33333333333333,91.06666666666666,91.73333333333333,91.73333333333333
2,70.00000003178914,80.93333328564962,86.1333333492279,88.8,91.73333333333333,91.2,92.0,91.46666666666667,91.19999995231628
3,55.46666665077209,76.79999996821086,82.53333330154419,86.93333328564961,90.4,91.2,91.46666666666667,91.60000000000001,91.86666666666666
4,36.66666667461395,56.79999998410543,71.19999996821086,80.0,84.13333333333334,85.86666666666667,86.13333333333333,87.06666666666666,87.86666666666667
5,39.06666671435038,62.13333336512248,83.06666666666666,87.6,90.26666666666667,90.8,91.06666666666666,91.06666666666666,91.46666666666667
6,43.2,64.40000003178913,78.66666668256124,82.66666661898296,87.33333333333333,88.26666666666667,88.53333333333333,88.8,89.33333333333333
7,37.333333341280614,63.99999996821085,81.73333330154419,88.0,90.53333328564962,91.60000000000001,91.60000000000001,91.73333333333333,92.0
8,38.533333357175195,60.13333334128062,77.33333331743876,86.40000001589458,90.93333328564962,92.39999995231628,92.93333328564962,94.13333328564963,94.39999995231628
9,54.00000004768371,78.40000001589456,89.2,92.13333333333334,92.80000000000001,92.80000000000001,92.80000000000001,93.60000000000001,92.80000000000001
